lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
1645863,Điablø,306480,-I-,25,509,420113107,24071,2063819358,League of Order,18004251,454053047,356127943,31734406,18680998,13569760,10374026,1057586576,1338,329149,482986,1626,549058279,532054662,788939469,2003336671,148,1614809609,333,124236,33281422454,28345389551,22863923740,21059866723,-,1123341409,786131535,36646461,20658560,96140674
1338867,ᶠˢᵏKyle,183482,FSK,25,36,325167954,24071,3537425695,League of Order,24610062,511404724,263349695,31732531,18680998,11404730,4175985,1717215429,642,685691,348121,2513,381164248,241634083,160431954,4827473688,127,23854204141,4841,146952,44134432004,41535874356,25262903137,25172696049,-,906117225,2229981635,112664036,51092318,236714221
10808564,屮 차 태 식 屮,274856,FFA-,25,201,313211001,24071,1164471780,Wilderburg,12918184,345509507,250803947,31734406,18680998,11991650,6886039,1009632749,763,450514,254650,647,939290521,831716960,563667828,2708967355,590,505301805,114,88774,44204947565,45431860320,25591904967,28882449887,-,561987068,483083236,39409423,21528566,57883060
9806288,자태식,274856,FFA-,25,201,268807821,24071,910723877,League of Order,3984588,280641391,208155052,31732531,18680998,10239240,1996020,821175993,586,316585,235934,239,299590228,199647352,199232198,2467107702,111,6901835012,1389,69910,15989086899,15142702634,11394985916,8686072516,-,409515807,389692973,34739251,15832022,60490760
9672672,메이플 질린 권땡깡,274856,FFA-,25,201,266737355,24071,1324209304,League of Order,22230324,319844282,203817071,31734406,18680998,12504880,12820856,861450298,563,382657,251408,3014,459724331,277387834,247112811,1235554143,56,975251820,206,75517,37270317126,32900380630,16072167634,19346592002,-,671906953,515515615,19686812,8969784,107630634
3031907,ṈBP,306480,-I-,25,509,246330347,24071,1419588625,League of Order,5088993,246330347,184494858,31732531,18680998,11421960,8505729,878766704,1708,232328,429586,1058,635786625,1072189018,1032322021,5346500674,213,2819709986,647,183769,23506542743,21442029037,12374166293,13600118688,-,724843161,602573408,19954099,10630240,60982659
2790251,ˣˡˡˡReGi OnlyInf,306480,-I-,25,509,241933174,24071,913156133,League of Order,5944982,263944194,181368950,31734406,18680998,10148820,1295322,790825548,161,374014,207567,773,2753616601,2521857883,1631475026,9139026442,465,742721035,184,114966,19417539264,19239389486,6150672084,10733378650,-,430332759,420779678,8346854,3680657,49874843
9676210,Inner Peace,274856,FFA-,25,201,239455545,24071,1079265758,Springwardens,1786678,258289785,179684081,31734406,18680998,9356060,5052701,746531457,1318,267319,228611,656,808765588,424027617,370921656,3491815683,5231,3115880225,667,88858,7061569195,7303403653,3505836202,3726655145,-,457437792,545600173,22729667,11325867,41375217
1339417,ᶠˢᵏDebon,265786,FSK2,25,36,229799929,24071,3058907334,League of Order,7514466,229811929,169444895,31734406,18680998,9905410,723064,1115996620,798,155929,546249,3121,1276399240,766342924,310709415,3060093775,7018,2959332590,600,268814,11397345715,10811475129,5868989161,4823186337,-,706925599,1972747502,112219682,35269575,230238975
9749551,ᵒⁿᶠᶦʳᵉ 흑 곰 파 GOMPA,274856,FFA-,25,201,222671275,24071,1038247718,League of Order,12564970,247912975,161627341,31734406,18680998,10628530,3169574,742691423,548,363666,238909,504,980521146,1225333445,982878357,6620679542,3419,2477184308,497,149767,19706658590,22166313194,10081955047,11674984154,-,558722510,359900210,14028542,8739802,96568937
9815565,초코맛 카레라,274856,FFA-,25,201,220632026,24071,861555995,League of Order,32149932,337207450,158188812,31734406,18680998,12027810,5332271,757393268,199,420032,192360,193,657912551,375195995,183380621,1376261407,49,8406803116,1695,60057,36129694526,31963498331,17395690326,18342414708,-,461117392,295677676,41585695,20075005,42809468
12758093,TonyPan托尼,322980,-RC-,25,168,220121349,24071,1206836452,League of Order,4928727,223196819,158885970,31732531,18680998,10821850,5194972,598134274,372,140571,153016,546,193004267,129457918,59325818,790939903,15,251875000,54,38564,18158458111,15685129116,7100857379,10137604553,-,229399648,808935703,77165613,18780437,72416982
12649433,수호성 Ranker,274856,FFA-,25,201,213827770,24071,1588838016,League of Order,20507020,232075324,151931886,31734406,18680998,11480480,10445121,904298709,574,386804,326906,408,756747499,496238098,453452241,2379103935,10,15618814223,3141,91624,52693890425,48667822147,28626792820,26355729030,-,759420217,723237651,25080308,11876672,68733457
4405072,Dᴏɴ Dᴀᴠɪs,306480,-I-,25,509,213404383,24071,1956588434,League of Order,12657316,224547671,150268709,31734406,18680998,12720270,15740503,1221804973,1552,527788,449851,829,142440236,89838200,52748878,2056011885,35,4404410368,906,123892,42164139042,42694755929,27783107449,26037886549,-,1081703251,673003482,35365552,17358642,147120630
8461962,R0b1n,287905,BeK,25,115,206807893,24071,949569806,League of Order,10977129,207599098,145686864,31732531,18680998,10707500,3497344,727726333,222,153413,417154,767,1774686348,1087706900,1353411488,8820816928,40,402145117,81,131705,16545130339,15691993626,11228624666,9545758909,-,532078471,370747731,20798588,10725513,15095612
9749788,ᵒⁿᶠᶦʳᵉ 읏 샤,274856,FFA-,25,201,200495663,24071,814461875,Wilderburg,17241986,208906998,139212534,31732531,18680998,10869600,3784752,699943469,183,190264,244015,347,1129657659,500161727,715473367,6162680635,759,4188527801,840,107328,26577950044,18898469660,14132771749,12644403446,-,534723865,214403077,3634689,3086702,58474427
1639072,ᶠˢᵏ Grumpy,183482,FSK,25,36,198579234,24071,1134472081,Wilderburg,13659408,222223860,137043640,31734406,18680998,11117860,3642674,727575353,105,234028,261602,929,1091831094,1362390270,1226886093,4834884880,21597,483755967,108,205082,25287647239,20676633537,11266003893,13508459929,-,407661842,650558837,13274974,3720396,59107605
14193896,Mendan,270507,WIRA,25,380,198367059,24071,1089465291,League of Order,18500716,227299987,135791150,31732531,18680998,12162380,5659616,593010101,287,147164,399107,497,1366535067,2199409711,1287256827,4039645935,51,1484669228,301,115673,25499969241,28925261063,20699398400,18616119924,-,573150377,467349950,8419881,7673306,32801180
11364835,Mad X,287580,NM!,25,428,198257231,24071,1063269182,League of Order,10254195,230948551,136167527,31734406,18680998,11674300,2865736,581991901,196,101109,242980,878,1239665705,1078960001,776347189,2992578380,487,997143466,229,86472,13390120784,14287895399,10098057492,8617506037,-,453249667,503028627,17830094,11167164,77902129
544257,Quientityᵀᴴᴷ,306480,-I-,25,509,197827447,24071,1461976267,Wilderburg,8819591,203755948,135859688,31732531,18680998,11554230,7471235,872435596,957,248545,251524,1847,1507094490,1386468458,939835094,4011102118,2381,3827825069,826,186816,31925054167,23092245049,16383464881,16644538646,-,493290010,813003095,6566362,2483967,146122737
1339818,I Steal Chicken,183482,FSK,25,36,191349372,24071,5216339132,Springwardens,11056817,253761860,132705478,31734406,18680998,8228490,1367929,1089305544,419,261687,293763,1382,285992333,206892059,106323674,981683518,510,25000000,5,121467,11815803197,10736579167,8114140325,6350121439,-,685694248,3473898319,144825737,35168209,876626103
4616127,yorkeN 魂愛,306480,-I-,25,509,190647575,24071,2261361405,League of Order,11467629,195600373,130474091,31734406,18680998,9758080,4436799,1070053191,1062,167150,649471,1585,1059896453,306141204,674641009,5914518818,29,3555983528,789,117124,15964124015,16363301338,10599264081,10012789414,-,1103956020,963396771,33213508,17817825,142041192
1368538,ˣˡˡˡNeHx,306480,-I-,25,509,190645533,24071,827997372,Wilderburg,5623899,225758413,130850584,31732531,18446048,9616370,5115055,716574980,165,374729,126692,110,44842083,81661662,16775074,260532476,13,1184703426,250,99723,31502637833,31094427263,5478999892,15672345315,-,368761888,403631357,13682261,19522998,22291156
10215549,버거형,287580,NM!,25,428,187423585,24071,630689273,League of Order,10493467,200212655,128106006,31732531,18680998,8904050,2161372,563472104,265,115807,276320,148,793316721,731151726,659456428,6486700227,210,1054977216,214,84546,21076978141,18111485421,11275254453,11329950145,-,350021815,245087471,2154991,3191391,30125630
1493615,ʚ LALAkeN ɞ 魂愛,306480,-I-,25,509,186523307,24071,1748292276,League of Order,10947107,203556089,124614223,31734406,18680998,11493680,10992419,991837766,530,296263,533655,1147,1235875708,888991307,958786271,7850864243,575,7588582197,1534,185789,29851008432,28719989173,17068196275,15813519331,-,999394636,596633474,23577517,20072311,107746826
12009626,해적 크트,274856,FFA-,25,201,186234502,24071,1240103831,League of Order,44966398,321398024,124375773,31732531,18680998,11445200,4550984,666872376,314,259592,475816,418,494280523,436340323,324473956,1542563789,94,13289512,11,85885,38415619633,31817385450,20815255942,23079169036,-,760663064,397274761,14046811,8871360,59214487
10799029,ᵀʰᵉ Paimon,274856,FFA-,25,201,183112578,24071,769130949,Springwardens,12040281,185198178,123557039,31732531,18680998,9142010,4334251,634460017,323,263679,212430,154,1133909536,1000352551,754031134,5332582845,290,3419483158,694,97406,17846642245,11798035378,10089335846,8840174369,-,461256966,255946049,6791641,4909549,40054277
11936312,BELLA 45 Mac,287580,NM!,25,428,183105572,428,1596571821,Wilderburg,-,184287522,122521113,31732531,18680998,10106930,4967589,656072376,698,125039,185763,624,1813859906,992558980,931755775,2859481693,2400,1366651210,286,105051,14489406704,14820812464,9872331732,9226597118,-,494846333,982932787,29027640,15687868,73732428
2190524,KӨПZIЦƧ,270507,WIRA,25,380,180425083,24071,1375599116,Wilderburg,13374413,217476716,119925799,31734406,18680998,10083880,4938092,636443469,973,242942,267439,2028,835955144,606795904,590030493,4943883779,1264,828673717,199,94209,12421257377,10549084841,8453389537,8029564657,-,573408974,685027810,38297404,19551244,57383629
2648578,Dracorouge,298362,SVR,25,473,178757094,24071,392872806,League of Order,3400537,178757094,117193580,31734406,18680998,11148110,1427286,396624531,170,121355,201903,111,3560742551,3722480170,2672038366,3510801250,8,100000000,20,97667,8784917615,10110052943,5214451116,6369331547,-,215218508,160656500,1069405,775430,15129236
5589716,Yourgranny,287905,BeK,25,115,178626774,24071,1222449555,League of Order,3003569,189692964,117246050,31734406,18680998,10965320,3266480,707762552,141,166367,196904,329,146408670,136839664,68374288,287876225,75,4763761,3,102660,10095785650,10076498619,4089187923,5446517981,-,281982297,875685175,19558897,10773223,34355983
7423719,Crafty Rat,239363,ASC~,25,324,176476920,24071,1057044579,Wilderburg,20882672,238198360,113100416,31734406,18680998,12961100,1672077,623977417,42,187850,454612,140,357654700,465929565,620027543,7054624363,98,19805450,7,125880,16038644808,17477880694,10523133021,11045741268,-,624173989,361014448,17941126,12871079,41028958
10716065,몽 떼,274856,FFA-,25,201,172183290,24071,705630529,League of Order,11656906,181880640,110804361,31732531,18680998,10965400,2472797,543279806,208,133213,252316,323,1517086962,696607294,1366594075,2476627821,1,32980210,9,134143,11784357326,11112854497,5852449989,6473235120,-,343004050,311803087,8157148,3676746,38885245
6534432,VIRTUALNIT,198884,14XS,25,191,170536083,24071,526825553,League of Order,3198372,170536083,109275744,31732531,18680998,10846810,1710659,439161536,421,76725,195950,446,1458199980,1293351449,1454300123,6166675671,21,11960176,4,156174,13127091586,11565166809,11045542175,9175708389,-,244706430,223367165,12712119,5486735,40368021
11971808,해적왕 알비,274856,FFA-,25,201,170141020,24071,817764074,League of Order,25110617,209286860,108100751,31732531,18680998,11594740,2033995,516133453,176,138490,296495,509,1317216140,1309079150,926995449,2545810942,369,3069872870,655,120447,17114011552,18602586347,12573734179,10754363628,-,404564416,297138701,3158193,2274839,110555181
5546935,MøŊŜŦeŖ,287905,BeK,25,115,167936732,24071,929594065,League of Order,3292408,173946764,107611563,31732531,18680998,9911640,1602478,450951051,290,77266,236963,5247,1561909685,1815309531,1593368013,3838938327,6456,361587472,87,126481,7773132090,8960922986,6546287237,5982537370,-,240493371,613826893,25745252,11785118,37464194
1343439,MyNameIsJeff,306480,-I-,25,509,166386891,24071,806390200,League of Order,1974754,166386891,107099532,31732531,18680998,8873830,3798015,595928853,1248,129235,197459,671,530683927,397151410,367908213,2075396351,206,3295216011,710,124546,7098698554,6923857120,4807701036,4019671460,-,283430132,448178324,16700283,4389987,52726819
3616585,ᵀᶦⁿʸ KillerKay,306480,-I-,25,509,165347620,24071,984184092,League of Order,3224227,165347620,104940286,31734406,18680998,9991930,4658567,557826229,1479,138686,334484,392,918300500,674548797,580909154,1610666783,372,5331618201,1163,153556,13739257581,13919019815,7324789511,7823305140,-,388748445,531653979,17949112,9547149,35842090
5690896,ᵍᵃᵐᵐᵃ JohnnySins,306480,-I-,25,509,164841649,24071,747363843,League of Order,5907144,164850049,106818380,31732531,18325858,7964880,2240532,329656387,162,55597,310551,510,851324365,843372424,1425513249,1809721069,16,110182504,47,101746,5126961979,5943537933,3196041078,3228467982,-,379385031,320449064,17408716,10853235,19177012
2956576,meXx,277035,INFT,25,152,164305191,24071,906669384,League of Order,3713282,164338621,103438242,31732531,18680998,10444920,1942714,487921594,282,97830,197167,550,1682583490,1626246430,1319072264,2886428595,245,832914591,221,220176,15274892148,14853399458,12038550796,10924049062,-,301319286,571305793,2927805,2003420,28733973
1267403,ᵗᶦⁿʸ ˢᶦᵐᵖ Bunnie,306480,-I-,25,509,163301555,24071,834749245,Wilderburg,4121285,163301555,103770546,31732531,18680998,9117480,8039825,628899629,448,210519,292132,638,822411222,957759662,914822302,5761053572,46,5331005542,1074,180683,19731936300,14724498550,9341315891,9501806634,-,543259759,155861142,9655362,5555587,120073828
9812296,GIGA지니,287580,NM!,25,428,162207915,24071,827376074,League of Order,4626431,163513365,101433111,31734406,18680998,10359400,3599704,482078229,592,81801,191535,366,467826537,747189777,533834756,4855182989,2899,2467239116,502,119439,11705769076,12555707129,8071433005,7014908414,-,270458856,460872308,7066568,3950616,84688083
10131108,Love 까망핑,287580,NM!,25,428,161900585,24071,965894710,League of Order,4222210,163729645,103026401,31734406,18680998,8458780,2714771,551515516,819,73694,193117,752,837749763,417610538,292906112,2869838074,1854,711302504,150,92289,8277276355,7589996771,4245696766,4242014908,-,273429811,503156545,61296177,29628085,97308553
9795188,몽실탱탱,287580,NM!,25,428,160146511,24071,1170897310,League of Order,9299720,173702277,102347952,31732531,18521998,7544030,3656411,600689052,122,91945,535588,1107,1206268156,1777350467,1427307628,6769248699,233,505000000,101,147695,11769747496,13701451058,10309079466,8462947574,-,732246412,372393501,7452213,7827498,50937205
10531001,ᵀʰᵉ Aim,274856,FFA-,25,201,159910440,24071,1146039018,Wilderburg,19241304,209206944,100590406,31734406,18680998,8904630,3491991,804549912,115,223173,305613,881,2722347886,738525617,948875401,4990566467,4589,1154161000,237,182395,21558375720,12325069128,11125401822,10283210494,-,589929121,430511389,30948228,10647225,83874606
9702990,달콤커피,189012,-NVD,25,218,158704981,24071,353317640,League of Order,3905049,158754521,99766712,31732531,18680998,8524740,1555941,447085605,62,105547,160944,417,3334562821,2382184556,1716557452,5421932884,2380,-,-,189346,13306280183,12707051954,9474257822,8652926451,-,155019146,174642002,1641590,656323,21343218
8057598,LeGan,183482,FSK,25,36,158048536,24071,597620480,League of Order,1680821,159858481,98874152,31734406,18680998,8758980,3955654,543376134,574,137483,106833,155,261718947,187061265,140997987,605259474,8,152960013,41,76067,11109745275,7731313239,4888994042,5734976530,-,247510513,295206290,15232141,9799779,28640998
1374575,ᴾʳᵒˢᵖᵉʳᵒ M  F  Q ᵏˡᶠᶠʸ,306480,-I-,25,509,157086447,24071,1099550570,League of Order,7692712,157086447,95517503,31734406,18680998,11153540,5274383,762960851,812,206413,198611,403,1142397486,1884615625,792418204,1995352205,48,97000000,23,109398,28624392920,34984092670,23854195887,22724211829,-,417274583,597777972,11769626,3454414,68542805
1362838,ᶠˢᵏUlgen,183482,FSK,25,36,156732471,24071,631109371,League of Order,9731432,181181554,95292177,31734406,18680998,11024890,6297962,556995808,18,163523,145030,274,2760443812,1483397911,517267313,1348354040,569,323615608,68,162277,14334386105,13704389766,6385271522,7627874937,-,274052339,322542186,6216817,2353330,25568048
11186009,ᴅ ᴏ ᴘ ᴀ ᴍ ɪ ɴ ᴇ,287580,NM!,25,428,156244643,24071,1310684229,League of Order,7774465,224473453,96320839,31734406,18680998,9508400,3070547,629844568,1103,113000,238342,947,601104592,628072074,432891779,3629734993,196,4297273804,899,74422,15134372555,17581829105,11481947180,9382596152,-,390442921,817607331,27199932,8618869,66199068
9720345,해적 또라에몽주먹,274856,FFA-,25,201,156196016,24071,1677108615,League of Order,23563565,207534958,96638062,31734406,18680998,9142550,10226725,956688733,3119,165423,495884,2132,417226005,541253051,294456485,1269513537,400,4383087586,898,54704,16740016140,18253385086,11402598425,8644031848,-,791166159,691435170,57514900,32363724,102403655
9712655,담,274856,FFA-,25,201,154337224,24071,1447800066,League of Order,17041831,189500317,94599035,31732531,18680998,9324660,3303999,795463207,345,153882,353205,636,537408080,634122929,374283736,8793298634,6519,1529096625,310,178424,18191564879,17554905995,12765257732,10525854716,-,497547595,795424089,16443032,7223698,131101259
12344939,ejuny ᴼᴾᴾᴬ ᴺᴬᴾᴬ,274856,FFA-,25,201,152724892,24071,1126028801,League of Order,37615143,265433390,90908823,31732531,18680998,11402540,9581650,1074756958,402,462676,244914,860,986067890,512493614,452711972,4888608031,1696,4328002807,872,104552,53290762592,52824577301,22710752803,29221155313,-,584893982,453143724,16733174,15082986,55852388
4088149,ᴰᴿBeebopᴳᴳ,298362,SVR,25,473,152584459,24071,690402655,League of Order,2900092,154594439,91598160,31732531,18680998,10572770,3095352,400874073,937,42007,183920,1081,377308263,267316212,380545282,1237329874,7,914953391,194,78894,7864152597,7848185093,5112791684,4647168379,-,246803666,378077629,11818728,3506795,49921830
4113048,Elementalor,306480,-I-,25,509,152212143,24071,635467705,League of Order,3333313,152286640,92206784,31732531,18680998,9591830,1248370,575517568,317,96296,257856,347,1638287866,1783982426,1271796856,6202607679,25044,891461110,180,181662,10823294011,12697780362,8374104480,7252008029,-,315102827,243673947,4364844,2756028,69394753
1261468,LummesBitch36,306480,-I-,25,509,152120788,24071,789020363,League of Order,6410982,152120788,91257104,31734406,18680998,10448280,11927995,679798873,3029,218990,196314,1571,1579969495,611968122,755294469,2077689076,374,5172785096,1102,79018,21329349903,19612903635,12031739715,11794591376,-,390245825,283895530,18470036,11496931,80676299
10208522,해적 VISA,274856,FFA-,25,201,151356182,24071,529200687,League of Order,17110729,154379562,91170073,31732531,18680998,9772580,5569241,546748615,498,112073,244230,997,1784842540,1760279921,1162349379,4499725038,545,1133123488,232,113248,16390316783,18923677602,13951109203,10073671745,-,348282287,121772498,1541421,1651542,55731129
2709390,ᵀʰᵉ J Bone,298372,SVR2,25,473,151284147,24071,327873124,League of Order,2685106,166970590,89523788,31732531,18680998,11346830,1492404,502275483,40,90344,95866,502,756871557,653191524,402438723,1086950177,316,166904602,45,77046,10429652795,10605772629,7132353481,6347203356,-,137552532,159660591,6577846,4285643,19708562
8222541,M4f ᴰᵒʳᵉˡˡ,239363,ASC~,25,324,151060072,24071,557861015,League of Order,5110565,152561566,90028003,31732531,18680998,10618540,1140785,544594358,316,79385,207541,692,3148796060,3977242725,2328184888,3796674080,4113,844636977,229,203674,12202282642,14232450434,8501336456,7946923351,-,215235058,298103151,2714255,1646027,39923322
1401912,ᶠˢᵏFaust,183482,FSK,25,36,150735181,24071,469530082,League of Order,2085518,150886591,91092942,31732531,18680998,9228710,706669,218916552,9,18654,194957,339,1889151412,1855782930,1516915417,1586708979,46782,35000549,14,112377,6354511354,5676063497,4708453039,4256527165,-,161447916,253515741,12263142,4610630,37496398
6557241,Lumme ᴿᴱᴮᴱᴸ,306480,-I-,25,509,150673147,24071,450174449,Wilderburg,3144399,150768117,90638088,31732531,18680998,9716500,2585710,438595958,79,117110,119176,556,759111288,652379584,598145514,1769715488,726,1343704124,331,165024,10963474192,11940364866,8503855715,7257222703,-,171047273,257338699,1789308,936923,18908390
4201186,Plowᴰᴿ,298362,SVR,25,473,150375068,24071,863040778,League of Order,6082583,179591822,88960344,31734406,18680998,10999320,1243400,603319452,216,101455,164739,579,2054186430,1817399275,1434921957,4321632518,6159,131600062,29,115027,10334819347,10135566702,5528785751,5846215186,-,316264731,468138406,7578019,3130187,67847421
5245835,GeminiIS,306480,-I-,25,509,148775405,24071,724941361,League of Order,6335586,163389165,89135471,31734406,18680998,9218800,1155261,594451514,44,95286,288539,301,1610767595,2114043887,1188804388,5946041267,923,23347428815,4680,113629,20407019321,17962170802,14166801832,6166015457,-,363629600,308386913,4405401,3522268,44970488
3600406,Panty Raid,298362,SVR,25,473,147623558,24071,393317437,League of Order,5740016,171232258,86675069,31732531,18680998,10474540,756414,429364852,33,57012,215220,250,2279766016,2263385413,2186461199,3889841420,40,12880000,3,101980,7499901354,7846617363,5500834737,4715300490,-,194336454,188084926,1258367,651172,8956311
6293510,SoulKill,287905,BeK,25,115,146926068,24071,567338439,Springwardens,3550542,154620308,86049869,31732531,18680998,10462670,476047,476663161,22,64533,191900,85,2567733675,1796416322,1382794133,2235423840,954,52751184,24,91811,8213255519,7404292731,4199364484,4412743324,-,243898761,273681288,4700847,3272623,41774476
11412577,ᴀᴛᴏᴍ,189012,-NVD,25,218,146841559,218,475112792,League of Order,-,146841559,87490620,31732531,18680998,8937410,1863486,377583441,343,84797,183402,614,1969246836,1593372024,998599308,2917059096,3272,3143989019,649,107410,10432963884,9776492401,6845639667,5608733628,-,162082136,276132160,7538932,5362106,23909206
3332134,CIan0,179191,CoF,25,36,146509240,24071,896763237,League of Order,-,152149640,88224396,31734406,18680998,7869440,1986909,499038959,481,91563,316724,699,2145820847,2568613115,1378937910,2606543566,24336,9795180426,1987,105633,10503574041,10669087156,6434631011,4416349874,-,405654564,436681476,12270934,6847922,34982103
1323278,ᵀᴴᴱPapaBeaG,306480,-I-,25,509,146424736,24071,1196330031,League of Order,1685722,156717360,86449662,31734406,18680998,9559670,4762225,555446598,1113,91334,251666,2496,537957850,277335516,424851508,2182426253,3952,2353235040,489,91886,7812563302,8953965510,5064507815,4437320588,-,363366122,753423852,22861089,7197193,48560954
2079060,ᴡɢᴍ Tinyツ,306480,-I-,25,509,146393173,24071,824645920,Wilderburg,6223733,146393173,87558504,31732531,18680998,8421140,10991800,651866459,3604,167755,182424,1586,676267042,564930791,437689859,4994881333,828,9829297192,1986,81852,30249085926,19455642137,20301749868,14178006496,-,355997156,369492800,25072371,6820784,65855812
12032342,TAE YANG乄骑,274856,FFA-,25,201,145832668,24071,838773942,Wilderburg,3009366,145832668,88260239,31732531,18423928,7415970,3210492,420853994,371,70860,144958,704,1002857941,1120877364,440294966,5334540154,5991,431709550,117,105562,12093940008,12534886670,7822038880,7194641919,-,281317843,484428549,13581488,5566260,53708091
3474345,Pinocchioᴿᴱᴮᴱᴸ,306480,-I-,25,509,144813413,24071,529170763,Springwardens,2112252,144813413,84401964,31732531,18680998,9997920,1122921,371645148,255,60318,169737,1561,4669751411,3036268119,2086933423,4104429157,2285,476672506,234,194869,12857017249,10217940644,7304496659,7396168440,-,151239161,335936987,6072086,1891412,33693498
3466550,NɪɢʜᴛʜAŵkᴿᴱᴮᴱᴸ,306480,-I-,25,509,144529679,24071,890264447,League of Order,2596910,144640209,84328660,31732531,18680998,9787490,4281992,602608927,1178,146259,150389,1205,1070349871,1069495573,314720550,1548357845,440,1690221720,411,117544,19984093138,20456632444,7035849974,11355321362,-,191426800,603061641,26204108,9313793,58990416
12046947,해적 덱스,274856,FFA-,25,201,143769096,24071,821525580,League of Order,19849059,188566202,84332577,31732531,18680998,9022990,3358615,668531780,168,158834,370808,92,916119115,1100804141,837266069,5372779427,11874,1952969983,394,161912,20756567695,24428948040,17304995404,13556796701,-,512356288,247429448,4501638,3627744,53466297
3462368,Geggslägganᴿᴱᴮᴱᴸ,306480,-I-,25,509,143619813,24071,733501259,League of Order,3927880,143810709,82504024,31732531,18680998,10702260,4468290,510462238,1599,73399,185625,2215,1989407069,2275480518,1403444804,3375731148,6863,1498738147,315,119537,12625315236,13558256036,10085024294,8756447579,-,191179857,481596570,11722636,4989452,42826212
1349163,ᶠˢᵏ景初,183482,FSK,25,36,143530770,24071,662416279,League of Order,4011573,145212540,83910831,31732531,18680998,9206410,2480833,538844450,66,51730,161101,162,4939900034,4709922623,2210100494,5140499335,28018,-,-,165633,10032839291,9812830482,6279229360,4988237077,-,278441881,284360916,3395397,1857489,94074411
1907504,JayMart,306480,-I-,25,509,143191881,24071,501501762,Wilderburg,2026917,143265711,83851642,31732531,18680998,8926710,3107715,456836329,129,123167,141895,311,1821518256,917140586,1411363106,1778198087,636,32777795,14,68378,10364813626,8798121902,7696971232,6878333775,-,243715063,219499055,4513347,1548096,32125118
11310053,ᵀᴹᴰ Solymar ᵒ ɷ ᵒ,306480,-I-,25,509,143122473,24071,721367137,Springwardens,4947528,143165423,82901704,31732531,18680998,9807240,1292621,618837891,209,93254,227736,752,4607547150,5532400787,3425171407,7572239713,40504,13364788,6,211218,15142821333,21853515373,16131917464,12879356684,-,414219861,192641314,7160192,3047966,104174372
14952615,ʜᴀᴘᴘʏ ＢＭＯ,270507,WIRA,25,380,142857667,24071,760280753,Wilderburg,9078474,175486795,82340798,31732531,18680998,10103340,3205540,382351104,285,138953,179254,571,419562363,335392995,349946090,2814595292,64,1431601617,292,84368,17795377889,15859299592,8385825195,8818919361,-,282272095,417425293,14909753,5127000,40458678
10348688,코바,-,-,25,201,142594654,201,417970667,League of Order,-,142594654,85781600,31734406,18267538,6811110,932615,329837995,715,63095,132594,398,365232710,753924033,506999681,909019467,60,554287440,120,55317,4189047440,5808608421,3550900808,2893407524,-,175229457,154709076,17858943,12909944,56680337
6815527,Snoochy88,306480,-I-,25,509,141645447,24071,369290469,League of Order,3188537,141645447,84926970,31732531,16312396,8673550,2830548,325400489,309,115162,86689,839,2185968678,1931694546,1483320256,3086112405,3036,200815724,103,98683,8409690349,8562201174,4675545124,5292211742,-,101477421,246893025,2124722,940979,17428788
10090821,ꜱᴇᴄʀᴇᴛ,274856,FFA-,25,201,141587636,24071,940100994,League of Order,22621386,197898732,81744017,31732531,18680998,9430090,2880452,666379352,121,153472,398218,703,1216658258,1256038490,1121666080,5837461366,828,692000000,139,145133,15474015065,17006416720,9648889302,8801176603,-,591470326,292040948,11177505,7103334,38336830
715584,ˢᶦᵍᵐᵃseñorconejo,198884,14XS,25,191,141581523,24071,619902100,League of Order,-,141598743,82331959,31734406,18680998,8834160,1582306,296920407,220,36126,175547,3438,693191744,637661278,654788242,1287819832,199,57229432,19,114896,4760097855,4801771451,3420128825,3177345991,-,197602107,331236888,44277265,14782949,31192133
627178,BeHappy,287905,BeK,25,115,141559798,24071,550261252,League of Order,2278982,141559798,82511489,31732531,18680998,8634780,1173718,285588095,77,31284,167017,535,2233242228,2519291186,1914018646,2223744914,87,51256062,21,121716,5268729558,4626831141,3361026022,3198941705,-,152349828,351334004,10728008,3151418,32629235
8715247,Salty Sam,270507,WIRA,25,380,141249311,24071,358965014,League of Order,1360666,142911685,82223717,31734406,18680998,8610190,1161738,474026402,82,99234,133188,237,1477762935,2138253862,865479443,2341520346,766,753825248,162,109855,9631479634,10586801047,6297093318,5781594897,-,141524555,178249196,7130300,5009537,26906367
6331447,Narlitha,270507,WIRA,25,380,141106913,24071,1219132417,League of Order,5273072,172693078,79936749,31734406,18680998,10754760,6000893,687750253,856,164275,278797,1123,1035053705,987422405,934567198,3779958380,1832,5793171253,1232,102823,22577450303,18409780468,14995843103,11292308347,-,358489890,702273942,25978590,16026401,115584433
4555592,SanchezKZ,287905,BeK,25,115,140724228,24071,876059999,League of Order,2788549,140814768,80341024,31734406,18680998,9967800,2333060,488164985,103,69259,219692,495,225648004,340660674,268099383,614497294,327,183615454,44,113681,9274971167,11074799900,7022248334,6763056846,-,178121225,629834138,19297528,4455780,44248313
